lat,lon,esi
37.099999999999994,96.70000000000012,0.06272623942113323
37.099999999999994,96.85000000000012,0.06272623942113323
37.099999999999994,97.00000000000013,0.467360797330175
37.099999999999994,97.15000000000013,0.07087486932783188
37.099999999999994,97.30000000000014,0.07087486932783188
37.099999999999994,97.45000000000014,0.07087486932783188
37.099999999999994,97.60000000000015,0.07227494005837784
37.099999999999994,97.75000000000016,0.07227494005837784
37.099999999999994,97.90000000000016,0.07227494005837784
37.099999999999994,98.05000000000017,0.2992232528513185
37.099999999999994,98.20000000000017,0.06794276657645155
37.099999999999994,98.35000000000018,0.2992232528513185
37.099999999999994,98.50000000000018,0.29984724325567763
37.099999999999994,98.65000000000019,0.29984724325567763
37.099999999999994,98.8000000000002,0.29984724325567763
37.099999999999994,98.9500000000002,0.29984724325567763
37.099999999999994,99.10000000000021,0.30896732151524403
37.099999999999994,99.25000000000021,0.30896732151524403
37.099999999999994,99.40000000000022,0.30896732151524403
37.099999999999994,99.55000000000022,0.3173362415619444
37.099999999999994,99.70000000000023,0.3173362415619444
37.099999999999994,99.85000000000024,0.4825416832894205
37.099999999999994,100.00000000000024,0.49181763946268664
37.099999999999994,100.15000000000025,0.49181763946268664
37.099999999999994,100.30000000000025,0.49181763946268664
37.099999999999994,100.45000000000026,0.32661219773521044
37.099999999999994,100.60000000000026,0.32611573918397724
37.099999999999994,100.75000000000027,0.32611573918397724
37.099999999999994,100.90000000000028,0.32611573918397724
37.099999999999994,101.05000000000028,0.3315106774204942
37.099999999999994,101.20000000000029,0.3315106774204942
37.099999999999994,101.35000000000029,0.3315106774204942
37.099999999999994,101.5000000000003,0.3379508433736002
37.099999999999994,101.6500000000003,0.3379508433736002
37.099999999999994,101.80000000000031,0.3379508433736002
37.099999999999994,101.95000000000032,0.3379508433736002
37.099999999999994,102.10000000000032,0.3305643720478526
37.099999999999994,102.25000000000033,0.5396007518678748
37.099999999999994,102.40000000000033,0.5396007518678748
37.099999999999994,102.55000000000034,0.3285792076139882
